"admin-1","admin0","admin1","admin2","outbreak_number","start_weekday","country","spatial_scale","temporal_scale","population","total_suspected_cases","total_deaths","duration","threshold","attack_rate","cfr","area","mean_R0","id","who_region","start_date","end_date","total_confirmed_cases","right_censored","EpiPeriod","location_period_id","threshold.per.week","run_country","duplicated_at_same_spatial_scale","manually_selected","duplicated_at_different_spatial_scale","time_to_peak..weeks.","pop_cat","population_density","rural_urban","country_code","TL","TR"
"afr","cod","sudkivu",NA,4,"Monday","COD","admin1","weekly",6051915,4468,NA,22,2.66974397737924,0.73827871012729,NA,64149.10902,1.43,"afr::cod::sudkivu_4","AFR",2019-08-26,2020-01-26,NA,"yes","complete",7717,0,"COD",NA,"yes","|afr::cod::sudkivu::fizihealthdistrict_9|afr::cod::sudkivu::ibandahealthdistrict_4|afr::cod::sudkivu::idjwihealthdistrict_5|afr::cod::sudkivu::kabarehealthdistrict_3|afr::cod::sudkivu::kalehehealthdistrict_3|afr::cod::sudkivu::katanahealthdistrict_8|afr::cod::sudkivu::nyangezihealthdistrict_2",3,">1,000,000",94.341372662139,"Rural settings","COD",2019-08-26,2020-01-26
"afr","cod","sudkivu","bagirahealthdistrict",2,"Monday","COD","admin2","weekly",235131.6,78,0,27,0.181830056580312,0.331729112080382,0,32.2907719,1.7,"afr::cod::sudkivu::bagirahealthdistrict_2","AFR",2010-01-04,2010-07-11,NA,"no","complete",14979,0,"COD",NA,"yes",NA,3,"100,000-1,000,000",7281.69647750043,"Urban settings","COD",2010-01-04,2010-07-11
"afr","cod","sudkivu","bagirahealthdistrict",3,"Monday","COD","admin2","weekly",239029.3,63,0,18,0.181830056580312,0.263566035385048,0,32.2907719,1.85,"afr::cod::sudkivu::bagirahealthdistrict_3","AFR",2011-12-12,2012-04-15,NA,"no","complete",14979,0,"COD",NA,"yes","|afr::cod::sudkivu::bagirahealthdistrict::burhiba_1",11,"100,000-1,000,000",7402.4027898819,"Urban settings","COD",2011-12-12,2012-04-15
"afr","cod","sudkivu","bagirahealthdistrict",1,"Monday","COD","admin3","weekly",31634.3,36,0,19,2.96598542083749,1.13800516806969,0,2.11663652,2.12,"afr::cod::sudkivu::bagirahealthdistrict::burhiba_1","AFR",2011-12-12,2012-04-22,NA,"no","complete",15029,0,"COD",NA,"yes","|afr::cod::sudkivu::bagirahealthdistrict::burhiba_1",3,"10,000-100,000",14945.5514449878,"Urban settings","COD",2011-12-12,2012-04-22
"afr","cod","sudkivu","bagirahealthdistrict",2,"Monday","COD","admin3","weekly",32497.6,8,0,6,2.96598542083749,0.246172072355357,0,2.11663652,1.97,"afr::cod::sudkivu::bagirahealthdistrict::burhiba_2","AFR",2012-11-19,2012-12-30,NA,"yes","complete",15029,0,"COD",NA,"yes",NA,3,"10,000-100,000",15353.4155217165,"Urban settings","COD",2012-11-19,2012-12-30
"afr","cod","sudkivu","bunyakirihealthdistrict",2,"Monday","COD","admin2","weekly",77256.7,340,1,37,1.31342484999479,4.4009112879633,0.294117647058824,1663.816443,1.98,"afr::cod::sudkivu::bunyakirihealthdistrict_2","AFR",2010-01-18,2010-10-03,NA,"no","complete",14988,0,"COD",NA,"yes",NA,14,"10,000-100,000",46.4334273922066,"Rural settings","COD",2010-01-18,2010-10-03
"afr","cod","sudkivu","bunyakirihealthdistrict",3,"Monday","COD","admin2","weekly",96173.1,16,0,5,1.31342484999479,0.166366738090095,0,1663.816443,1.99,"afr::cod::sudkivu::bunyakirihealthdistrict_3","AFR",2011-09-19,2011-10-23,NA,"no","complete",14988,0,"COD",NA,"yes",NA,3,"10,000-100,000",57.8027103918939,"Rural settings","COD",2011-09-19,2011-10-23
"afr","cod","sudkivu","fizihealthdistrict",1,"Monday","COD","admin2","weekly",305427.9,772,0,12,10.6388109893793,2.52760138874835,0,8226.060666,1.76,"afr::cod::sudkivu::fizihealthdistrict_1","AFR",2013-11-04,2014-01-26,NA,"no","complete",14989,0,"COD",NA,"yes",NA,5,"100,000-1,000,000",37.1293031259053,"Rural settings","COD",2013-11-04,2014-01-26
"afr","cod","sudkivu","fizihealthdistrict",3,"Monday","COD","admin2","weekly",327228.9,822,4,12,10.6388109893793,2.51200325765873,0.48661800486618,8226.060666,1.99,"afr::cod::sudkivu::fizihealthdistrict_3","AFR",2015-12-14,2016-03-06,NA,"no","complete",14989,0,"COD",NA,"yes",NA,4,"100,000-1,000,000",39.7795388687692,"Rural settings","COD",2015-12-14,2016-03-06
"afr","cod","sudkivu","fizihealthdistrict",4,"Monday","COD","admin2","weekly",341264.3,793,2,15,10.6388109893793,2.32371185130588,0.252206809583859,8226.060666,1.55,"afr::cod::sudkivu::fizihealthdistrict_4","AFR",2016-11-21,2017-03-05,NA,"no","complete",14989,0,"COD",NA,"yes","|afr::cod::sudkivu::fizihealthdistrict_4",7,"100,000-1,000,000",41.4857504528888,"Rural settings","COD",2016-11-21,2017-03-05
"afr","cod","sudkivu","fizihealthdistrict",3,"Monday","COD","admin3","weekly",158055,575,0,31,205.148177152928,135.5106170313,0,2.777942385,1.72,"afr::cod::sudkivu::fizihealthdistrict::baraka_3","AFR",2010-09-06,2011-04-10,NA,"no","complete",15030,0,"COD",NA,"yes",NA,25,"100,000-1,000,000",56896.4283973082,"Urban settings","COD",2010-09-06,2011-04-10
"afr","cod","sudkivu","fizihealthdistrict",1,"Monday","COD","admin3","weekly",7924.5,43,0,6,16.5653940800878,5.42622456672893,0,8.742575393,2.29,"afr::cod::sudkivu::fizihealthdistrict::mwangaza_1","AFR",2011-03-28,2011-05-08,NA,"no","complete",15033,0,"COD",NA,"yes",NA,3,"<10,000",906.426269580127,"Rural settings","COD",2011-03-28,2011-05-08
"afr","cod","sudkivu","fizihealthdistrict",2,"Monday","COD","admin3","weekly",7924.5,105,0,40,16.5653940800878,13.2500832443381,0,8.742575393,1.88,"afr::cod::sudkivu::fizihealthdistrict::mwangaza_2","AFR",2011-07-25,2012-04-29,NA,"no","complete",15033,0,"COD",NA,"yes",NA,5,"<10,000",906.426269580127,"Rural settings","COD",2011-07-25,2012-04-29
"afr","cod","sudkivu","fizihealthdistrict",1,"Monday","COD","admin3","weekly",5059.7,195,0,55,53.7597455069637,38.5395130371946,0,127.890958,1.87,"afr::cod::sudkivu::fizihealthdistrict::sebele_1","AFR",2011-01-24,2012-02-12,NA,"no","complete",15034,0,"COD",NA,"yes",NA,8,"<10,000",39.5626092659342,"Rural settings","COD",2011-01-24,2012-02-12
"afr","cod","sudkivu","fizihealthdistrict",2,"Monday","COD","admin3","weekly",5499.1,170,0,38,53.7597455069637,30.9144180473571,0,127.890958,1.69,"afr::cod::sudkivu::fizihealthdistrict::sebele_2","AFR",2012-04-09,2012-12-30,NA,"yes","complete",15034,0,"COD",NA,"yes",NA,3,"<10,000",42.998348640097,"Rural settings","COD",2012-04-09,2012-12-30
"afr","cod","sudkivu","ibandahealthdistrict",1,"Monday","COD","admin2","weekly",251679.6,138,0,22,1.11574868537094,0.548316274190917,0,27.35442427,1.94,"afr::cod::sudkivu::ibandahealthdistrict_1","AFR",2011-12-12,2012-05-13,NA,"no","complete",14662,0,"COD",NA,"yes","|afr::cod::sudkivu::ibandahealthdistrict::gihamba_1|afr::cod::sudkivu::ibandahealthdistrict::panzi_2",9,"100,000-1,000,000",9200.69081022556,"Urban settings","COD",2011-12-12,2012-05-13
"afr","cod","sudkivu","ibandahealthdistrict",1,"Monday","COD","admin3","weekly",4155.1,329,3,16,79.5700314078367,79.1797082255391,0.911854103343465,0.32640702,2.09,"afr::cod::sudkivu::ibandahealthdistrict::gihamba_1","AFR",2011-11-28,2012-03-18,NA,"no","complete",15035,0,"COD",NA,"yes","|afr::cod::sudkivu::ibandahealthdistrict::gihamba_1",6,"<10,000",12729.8119997542,"Urban settings","COD",2011-11-28,2012-03-18
"afr","cod","sudkivu","ibandahealthdistrict",2,"Monday","COD","admin3","weekly",64630.8,208,0,33,3.10965845459927,3.21828212466334,0,6.015924748,1.65,"afr::cod::sudkivu::ibandahealthdistrict::panzi_2","AFR",2011-08-29,2012-04-15,NA,"no","complete",15036,0,"COD",NA,"yes","|afr::cod::sudkivu::ibandahealthdistrict::panzi_2",20,"10,000-100,000",10743.2859796803,"Urban settings","COD",2011-08-29,2012-04-15
"afr","cod","sudkivu","kabarehealthdistrict",1,"Monday","COD","admin2","weekly",140601.9,440,0,14,2.76220916683023,3.12940315414055,0,576.4104473,1.56,"afr::cod::sudkivu::kabarehealthdistrict_1","AFR",2011-12-05,2012-03-11,NA,"no","complete",14665,0,"COD",NA,"yes",NA,3,"100,000-1,000,000",243.92670302664,"Rural settings","COD",2011-12-05,2012-03-11
"afr","cod","sudkivu","kabarehealthdistrict",3,"Monday","COD","admin2","weekly",200695.2,98,2,4,2.76220916683023,0.4883026523507,2.04081632653061,576.4104473,1.41,"afr::cod::sudkivu::kabarehealthdistrict_3","AFR",2019-12-16,2020-01-12,NA,"yes","complete",14665,0,"COD",NA,"yes","|afr::cod::sudkivu::kabarehealthdistrict_3",3,"100,000-1,000,000",348.181059070128,"Rural settings","COD",2019-12-16,2020-01-12
"afr","cod","sudkivu","kadutuhealthdistrict",1,"Monday","COD","admin2","weekly",169759,169,5,14,3.97711339233312,0.995529047385655,2.9585798816568,17.01271021,1.47,"afr::cod::sudkivu::kadutuhealthdistrict_1","AFR",2010-04-05,2010-07-11,NA,"no","complete",14666,0,"COD",NA,"yes",NA,3,"100,000-1,000,000",9978.36311231683,"Urban settings","COD",2010-04-05,2010-07-11
"afr","cod","sudkivu","kadutuhealthdistrict",4,"Monday","COD","admin2","weekly",177122.7,1162,4,27,3.97711339233312,6.56042381636389,0.344234079173838,17.01271021,1.74,"afr::cod::sudkivu::kadutuhealthdistrict_4","AFR",2011-08-29,2012-03-04,NA,"no","complete",14666,0,"COD",NA,"yes","|afr::cod::sudkivu::kadutuhealthdistrict::8ecepacbuholoii_1|afr::cod::sudkivu::kadutuhealthdistrict::cimpunda_1|afr::cod::sudkivu::kadutuhealthdistrict::maria_2",19,"100,000-1,000,000",10411.1983225276,"Urban settings","COD",2011-08-29,2012-03-04
"afr","cod","sudkivu","kadutuhealthdistrict",5,"Monday","COD","admin2","weekly",190903,415,1,19,3.97711339233312,2.17387834711583,0.240963855421687,17.01271021,1.67,"afr::cod::sudkivu::kadutuhealthdistrict_5","AFR",2013-10-14,2014-02-23,NA,"no","complete",14666,0,"COD",NA,"yes",NA,10,"100,000-1,000,000",11221.1986005491,"Urban settings","COD",2013-10-14,2014-02-23
"afr","cod","sudkivu","kadutuhealthdistrict",1,"Monday","COD","admin3","weekly",23154.7,65,0,12,4.04660603799137,2.80721146307256,0,1.218076864,1.61,"afr::cod::sudkivu::kadutuhealthdistrict::8ecepacbuholoii_1","AFR",2011-12-12,2012-03-04,NA,"no","complete",15037,0,"COD",NA,"yes","|afr::cod::sudkivu::kadutuhealthdistrict::8ecepacbuholoii_1",3,"10,000-100,000",19009.2273191719,"Urban settings","COD",2011-12-12,2012-03-04
"afr","cod","sudkivu","kadutuhealthdistrict",1,"Monday","COD","admin3","weekly",10064.9,50,0,10,7.41856676963531,4.96775519368133,0,0.531237642,2.08,"afr::cod::sudkivu::kadutuhealthdistrict::cimpunda_1","AFR",2011-12-12,2012-02-19,NA,"no","complete",15038,0,"COD",NA,"yes","|afr::cod::sudkivu::kadutuhealthdistrict::cimpunda_1",4,"10,000-100,000",18946.1348448648,"Urban settings","COD",2011-12-12,2012-02-19
"afr","cod","sudkivu","kadutuhealthdistrict",2,"Monday","COD","admin3","weekly",28972,87,2,27,4.77693776493746,3.00289752915546,2.29885057471264,2.225299798,1.83,"afr::cod::sudkivu::kadutuhealthdistrict::maria_2","AFR",2011-09-26,2012-04-01,NA,"no","complete",15039,0,"COD",NA,"yes","|afr::cod::sudkivu::kadutuhealthdistrict::maria_2",15,"10,000-100,000",13019.3693569014,"Urban settings","COD",2011-09-26,2012-04-01
"afr","cod","sudkivu","kalehehealthdistrict",3,"Monday","COD","admin2","weekly",318705.2,270,0,12,0.651715515928881,0.847177843710788,0,1179.410954,1.63,"afr::cod::sudkivu::kalehehealthdistrict_3","AFR",2019-10-21,2020-01-12,NA,"yes","complete",14667,0,"COD",NA,"yes","|afr::cod::sudkivu::kalehehealthdistrict_3",11,"100,000-1,000,000",270.22404609615,"Rural settings","COD",2019-10-21,2020-01-12
"afr","cod","sudkivu","kalongehealthdistrict",1,"Monday","COD","admin2","weekly",88744.3,232,3,12,1.30035304441906,2.61425388123738,1.29310344827586,883.2374778,2.63,"afr::cod::sudkivu::kalongehealthdistrict_1","AFR",2011-04-04,2011-06-26,NA,"no","complete",14669,0,"COD",NA,"yes",NA,3,"10,000-100,000",100.47614852242,"Rural settings","COD",2011-04-04,2011-06-26
"afr","cod","sudkivu","kamitugahealthdistrict",1,"Monday","COD","admin2","weekly",136539,282,2,22,1.57613071338661,2.0653434949576,0.709219858156028,2196.254699,1.57,"afr::cod::sudkivu::kamitugahealthdistrict_1","AFR",2013-06-17,2013-11-17,NA,"no","complete",14670,0,"COD",NA,"yes",NA,3,"100,000-1,000,000",62.1690189494729,"Rural settings","COD",2013-06-17,2013-11-17
"afr","cod","sudkivu","kaniolahealthdistrict",1,"Monday","COD","admin2","weekly",70976.5,19,0,10,0.814323206482727,0.267694354687095,0,942.6810027,1.76,"afr::cod::sudkivu::kaniolahealthdistrict_1","AFR",2010-03-29,2010-06-06,NA,"no","complete",14671,0,"COD",NA,"yes",NA,3,"10,000-100,000",75.2921717916359,"Rural settings","COD",2010-03-29,2010-06-06
"afr","cod","sudkivu","katanahealthdistrict",3,"Monday","COD","admin2","weekly",85553.8,473,4,42,7.72620961995336,5.52868709570608,0.845665961945032,310.7298304,1.66,"afr::cod::sudkivu::katanahealthdistrict_3","AFR",2010-03-15,2011-01-02,NA,"no","complete",14672,0,"COD",NA,"yes",NA,25,"10,000-100,000",275.331788679147,"Rural settings","COD",2010-03-15,2011-01-02
"afr","cod","sudkivu","katanahealthdistrict",4,"Monday","COD","admin2","weekly",88971.7,399,2,15,7.72620961995336,4.48457072168555,0.50125313283208,310.7298304,1.73,"afr::cod::sudkivu::katanahealthdistrict_4","AFR",2011-10-17,2012-01-29,NA,"no","complete",14672,0,"COD",NA,"yes",NA,3,"10,000-100,000",286.331376313202,"Rural settings","COD",2011-10-17,2012-01-29
"afr","cod","sudkivu","katanahealthdistrict",5,"Monday","COD","admin2","weekly",103365.5,49,0,7,7.72620961995336,0.474045874973273,0,310.7298304,1.74,"afr::cod::sudkivu::katanahealthdistrict_5","AFR",2015-08-03,2015-09-20,NA,"yes","complete",14672,0,"COD",NA,"yes",NA,3,"100,000-1,000,000",332.653932411119,"Rural settings","COD",2015-08-03,2015-09-20
"afr","cod","sudkivu","kitutuhealthdistrict",2,"Monday","COD","admin2","weekly",183662.7,142,1,30,0.381503582314045,0.773156628023014,0.704225352112676,2729.504385,1.96,"afr::cod::sudkivu::kitutuhealthdistrict_2","AFR",2013-07-01,2014-01-26,NA,"no","complete",14675,0,"COD",NA,"yes",NA,18,"100,000-1,000,000",67.287930002721,"Rural settings","COD",2013-07-01,2014-01-26
"afr","cod","sudkivu","lemerahealthdistrict",1,"Monday","COD","admin2","weekly",211800.8,24,0,6,1.03576508399922,0.113314004541265,0,686.2406855,1.76,"afr::cod::sudkivu::lemerahealthdistrict_1","AFR",2012-08-13,2012-09-23,NA,"no","complete",14676,0,"COD",NA,"yes",NA,3,"100,000-1,000,000",308.639234710604,"Rural settings","COD",2012-08-13,2012-09-23
"afr","cod","sudkivu","lemerahealthdistrict",2,"Monday","COD","admin2","weekly",221496.6,52,1,9,1.03576508399922,0.234766540265671,1.92307692307692,686.2406855,1.81,"afr::cod::sudkivu::lemerahealthdistrict_2","AFR",2013-04-01,2013-06-02,NA,"no","complete",14676,0,"COD",NA,"yes",NA,3,"100,000-1,000,000",322.768096791894,"Rural settings","COD",2013-04-01,2013-06-02
"afr","cod","sudkivu","minovahealthdistrict",1,"Monday","COD","admin2","weekly",276762.8,530,11,13,5.37888972285912,1.9149975927035,2.07547169811321,635.9277987,1.81,"afr::cod::sudkivu::minovahealthdistrict_1","AFR",2010-10-25,2011-01-23,NA,"no","complete",14679,0,"COD",NA,"yes",NA,3,"100,000-1,000,000",435.211042143109,"Rural settings","COD",2010-10-25,2011-01-23
"afr","cod","sudkivu","minovahealthdistrict",11,"Monday","COD","admin2","weekly",392472,3529,5,31,5.37888972285912,8.99172496634513,0.14168319637291,635.9277987,2.49,"afr::cod::sudkivu::minovahealthdistrict_11","AFR",2017-07-31,2018-03-04,NA,"no","complete",14679,0,"COD",NA,"yes",NA,3,"100,000-1,000,000",617.164402629219,"Rural settings","COD",2017-07-31,2018-03-04
"afr","cod","sudkivu","minovahealthdistrict",2,"Monday","COD","admin2","weekly",307247.7,419,0,22,5.37888972285912,1.36372045886834,0,635.9277987,1.54,"afr::cod::sudkivu::minovahealthdistrict_2","AFR",2012-08-27,2013-01-27,NA,"no","complete",14679,0,"COD",NA,"yes",NA,19,"100,000-1,000,000",483.148716926817,"Rural settings","COD",2012-08-27,2013-01-27
"afr","cod","sudkivu","minovahealthdistrict",3,"Monday","COD","admin2","weekly",310226.8,166,0,7,5.37888972285912,0.535092476712598,0,635.9277987,1.51,"afr::cod::sudkivu::minovahealthdistrict_3","AFR",2013-04-22,2013-06-09,NA,"no","complete",14679,0,"COD",NA,"yes",NA,3,"100,000-1,000,000",487.833368244293,"Rural settings","COD",2013-04-22,2013-06-09
"afr","cod","sudkivu","minovahealthdistrict",8,"Monday","COD","admin2","weekly",310226.8,1535,5,47,5.37888972285912,4.94799368526408,0.325732899022801,635.9277987,1.41,"afr::cod::sudkivu::minovahealthdistrict_8","AFR",2013-09-02,2014-07-27,NA,"no","complete",14679,0,"COD",NA,"yes",NA,17,"100,000-1,000,000",487.833368244293,"Rural settings","COD",2013-09-02,2014-07-27
"afr","cod","sudkivu","minovahealthdistrict",9,"Monday","COD","admin2","weekly",317448.9,146,1,7,5.37888972285912,0.459916486568804,0.684931506849315,635.9277987,1.84,"afr::cod::sudkivu::minovahealthdistrict_9","AFR",2014-10-20,2014-12-07,NA,"no","complete",14679,0,"COD",NA,"yes",NA,3,"100,000-1,000,000",499.190160658092,"Rural settings","COD",2014-10-20,2014-12-07
"afr","cod","sudkivu","mitimurhesahealthdistrict",2,"Monday","COD","admin2","weekly",81657.1,99,0,14,4.63956437661951,1.21238724521163,0,261.5071759,1.96,"afr::cod::sudkivu::mitimurhesahealthdistrict_2","AFR",2010-03-29,2010-07-04,NA,"no","complete",14680,0,"COD",NA,"yes",NA,3,"10,000-100,000",312.255676040131,"Rural settings","COD",2010-03-29,2010-07-04
"afr","cod","sudkivu","mitimurhesahealthdistrict",4,"Monday","COD","admin2","weekly",82616,392,1,18,4.63956437661951,4.74484271644515,0.255102040816327,261.5071759,1.77,"afr::cod::sudkivu::mitimurhesahealthdistrict_4","AFR",2011-10-03,2012-02-05,NA,"no","complete",14680,0,"COD",NA,"yes",NA,3,"10,000-100,000",315.922497023914,"Rural settings","COD",2011-10-03,2012-02-05
"afr","cod","sudkivu","mitimurhesahealthdistrict",5,"Monday","COD","admin2","weekly",97055.8,119,0,14,4.63956437661951,1.2260993338478,0,261.5071759,1.78,"afr::cod::sudkivu::mitimurhesahealthdistrict_5","AFR",2014-10-06,2015-01-11,NA,"yes","complete",14680,0,"COD",NA,"yes",NA,8,"10,000-100,000",371.140102239925,"Rural settings","COD",2014-10-06,2015-01-11
"afr","cod","sudkivu","mitimurhesahealthdistrict",6,"Monday","COD","admin2","weekly",108569.4,465,0,17,4.63956437661951,4.28297389789338,0,261.5071759,2.14,"afr::cod::sudkivu::mitimurhesahealthdistrict_6","AFR",2017-10-09,2018-02-04,NA,"yes","complete",14680,0,"COD",NA,"yes",NA,5,"100,000-1,000,000",415.167957155856,"Rural settings","COD",2017-10-09,2018-02-04
"afr","cod","sudkivu","mwanahealthdistrict",1,"Monday","COD","admin2","weekly",29694.8,125,3,17,1.0770833026464,4.20949498951704,2.4,467.1352591,2.04,"afr::cod::sudkivu::mwanahealthdistrict_1","AFR",2011-12-12,2012-04-08,NA,"no","complete",14682,0,"COD",NA,"yes",NA,6,"10,000-100,000",63.5678840796798,"Rural settings","COD",2011-12-12,2012-04-08
"afr","cod","sudkivu","nunduhealthdistrict",1,"Monday","COD","admin2","weekly",66571.2,70,0,7,9.10860353164147,1.05150533668297,0,1607.588328,1.57,"afr::cod::sudkivu::nunduhealthdistrict_1","AFR",2010-01-25,2010-03-14,NA,"no","complete",14684,0,"COD",NA,"yes",NA,3,"10,000-100,000",41.4106017321121,"Rural settings","COD",2010-01-25,2010-03-14
"afr","cod","sudkivu","nunduhealthdistrict",2,"Monday","COD","admin2","weekly",66571.2,444,2,43,9.10860353164147,6.669548135532,0.45045045045045,1607.588328,1.57,"afr::cod::sudkivu::nunduhealthdistrict_2","AFR",2010-08-30,2011-06-26,NA,"no","complete",14684,0,"COD",NA,"yes",NA,10,"10,000-100,000",41.4106017321121,"Rural settings","COD",2010-08-30,2011-06-26
"afr","cod","sudkivu","nunduhealthdistrict",3,"Monday","COD","admin2","weekly",63918.8,28,0,5,9.10860353164147,0.438055804691646,0,1607.588328,1.67,"afr::cod::sudkivu::nunduhealthdistrict_3","AFR",2012-03-12,2012-04-15,NA,"no","complete",14684,0,"COD",NA,"yes",NA,3,"10,000-100,000",39.7606768391516,"Rural settings","COD",2012-03-12,2012-04-15
"afr","cod","sudkivu","nunduhealthdistrict",4,"Monday","COD","admin2","weekly",63918.8,267,1,25,9.10860353164147,4.1771749947382,0.374531835205993,1607.588328,2.16,"afr::cod::sudkivu::nunduhealthdistrict_4","AFR",2012-11-26,2013-05-19,NA,"no","complete",14684,0,"COD",NA,"yes",NA,18,"10,000-100,000",39.7606768391516,"Rural settings","COD",2012-11-26,2013-05-19
"afr","cod","sudkivu","nunduhealthdistrict",5,"Monday","COD","admin2","weekly",71155.3,123,2,8,9.10860353164147,1.72861245582535,1.6260162601626,1607.588328,2.34,"afr::cod::sudkivu::nunduhealthdistrict_5","AFR",2013-12-23,2014-02-16,NA,"no","complete",14684,0,"COD",NA,"yes",NA,3,"10,000-100,000",44.2621402262383,"Rural settings","COD",2013-12-23,2014-02-16
"afr","cod","sudkivu","nunduhealthdistrict",7,"Monday","COD","admin2","weekly",75763.4,234,7,18,9.10860353164147,3.08856197804081,2.99145299145299,1607.588328,1.58,"afr::cod::sudkivu::nunduhealthdistrict_7","AFR",2014-11-17,2015-03-22,NA,"yes","complete",14684,0,"COD",NA,"yes",NA,13,"10,000-100,000",47.1286079155957,"Rural settings","COD",2014-11-17,2015-03-22
"afr","cod","sudkivu","nunduhealthdistrict",8,"Monday","COD","admin2","weekly",89628.6,139,0,12,9.10860353164147,1.55084423472871,0,1607.588328,1.51,"afr::cod::sudkivu::nunduhealthdistrict_8","AFR",2018-02-05,2018-04-29,NA,"yes","complete",14684,0,"COD",NA,"yes",NA,3,"10,000-100,000",55.7534528205408,"Rural settings","COD",2018-02-05,2018-04-29
"afr","cod","sudkivu","nyangezihealthdistrict",1,"Monday","COD","admin2","weekly",175695.7,224,0,11,0.536489662187945,1.27493135104749,0,206.479119,1.68,"afr::cod::sudkivu::nyangezihealthdistrict_1","AFR",2013-04-01,2013-06-16,NA,"no","complete",14685,0,"COD",NA,"yes",NA,3,"100,000-1,000,000",850.912677518737,"Rural settings","COD",2013-04-01,2013-06-16
